Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
92,1,6/3/13,8885,724,1,1,0,0,d,a,19700,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
978,4,8/15/13,8012,665,1,1,0,1,d,a,19700,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
328,3,6/18/14,5340,595,1,1,0,0,c,a,19640,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
925,7,1/18/15,0,0,0,0,0,0,c,a,19640,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
606,3,2/26/14,4992,619,1,0,0,1,a,a,19370,4,2002,0,NA,NA,
463,7,12/21/14,0,0,0,0,0,0,a,a,19370,4,2002,0,NA,NA,
644,6,12/7/13,5039,547,1,0,0,0,a,a,19370,4,2002,0,NA,NA,
1066,1,9/29/14,10988,1011,1,1,0,0,a,a,19370,4,2002,0,NA,NA,
252,6,6/7/14,3635,394,1,0,0,0,a,a,19370,4,2002,0,NA,NA,
187,3,3/27/13,10751,1070,1,1,0,0,a,a,19370,4,2002,0,NA,NA,
400,3,7/16/14,6339,727,1,1,0,1,a,c,19360,NA,NA,0,NA,NA,
682,2,1/29/13,5174,793,1,0,0,0,a,c,19360,NA,NA,0,NA,NA,
174,4,6/13/13,4616,729,1,0,0,0,a,c,19360,NA,NA,0,NA,NA,
513,4,8/29/13,6399,805,1,1,0,0,a,c,19360,NA,NA,0,NA,NA,
934,1,7/20/15,6015,784,1,0,0,1,a,c,19360,NA,NA,0,NA,NA,
870,6,8/10/13,4094,548,1,0,0,0,a,c,19360,NA,NA,0,NA,NA,
698,3,11/20/13,3839,317,1,1,0,0,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct"
486,2,2/5/13,4584,439,1,1,0,1,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct"
498,6,8/2/14,1632,175,1,0,0,0,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct"
9,7,2/15/15,0,0,0,0,0,0,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct"
841,6,2/16/13,1485,168,1,0,0,0,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct"
278,7,6/9/13,0,0,0,0,0,0,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct"
1029,7,6/7/15,0,0,0,0,0,0,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct"
760,6,8/3/13,1728,200,1,0,0,0,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct"
685,3,10/9/13,5554,615,1,1,0,0,a,c,18710,4,2015,0,NA,NA,
717,4,4/10/14,3576,455,1,0,0,0,d,a,18670,12,2005,0,NA,NA,
1053,1,12/29/14,4643,530,1,0,0,1,d,a,18670,12,2005,0,NA,NA,
197,3,1/1/14,0,0,0,0,a,1,d,a,18670,12,2005,0,NA,NA,
176,3,8/7/13,3286,388,1,0,0,1,d,a,18670,12,2005,0,NA,NA,
661,7,8/24/14,0,0,0,0,0,0,d,a,18670,12,2005,0,NA,NA,
54,3,3/5/14,4221,451,1,1,0,0,d,a,18670,12,2005,0,NA,NA,
966,4,5/2/13,3660,452,1,1,0,0,a,a,18660,9,2002,0,NA,NA,
1060,5,2/22/13,2761,330,1,1,0,1,a,a,18660,9,2002,0,NA,NA,
636,1,10/14/13,2051,265,1,0,0,0,a,a,18660,9,2002,0,NA,NA,
715,2,6/11/13,2130,308,1,0,0,0,a,a,18660,9,2002,0,NA,NA,
869,4,9/18/14,7684,721,1,1,0,0,d,a,18650,4,2004,1,14,2014,"Jan,Apr,Jul,Oct"
25,4,3/5/15,8747,774,1,1,0,0,d,a,18650,4,2004,1,14,2014,"Jan,Apr,Jul,Oct"
1096,5,3/27/15,6736,673,1,0,0,0,d,a,18650,4,2004,1,14,2014,"Jan,Apr,Jul,Oct"
715,3,5/27/15,5832,586,1,0,0,0,d,a,18650,4,2004,1,14,2014,"Jan,Apr,Jul,Oct"
357,4,6/4/15,0,0,0,1,a,0,d,a,18650,4,2004,1,14,2014,"Jan,Apr,Jul,Oct"
615,5,6/12/15,5971,485,1,0,0,0,d,c,18640,9,2013,1,10,2014,"Mar,Jun,Sept,Dec"
350,6,3/22/14,6497,527,1,0,0,0,d,c,18640,9,2013,1,10,2014,"Mar,Jun,Sept,Dec"
293,5,12/26/14,0,0,0,0,c,1,d,c,18640,9,2013,1,10,2014,"Mar,Jun,Sept,Dec"
1040,2,3/12/13,5148,458,1,0,0,0,d,c,18640,9,2013,1,10,2014,"Mar,Jun,Sept,Dec"
20,2,1/28/14,4695,460,1,0,0,0,d,c,18640,9,2013,1,10,2014,"Mar,Jun,Sept,Dec"
154,3,2/5/14,7938,634,1,1,0,0,a,a,18620,NA,NA,1,31,2009,"Feb,May,Aug,Nov"
83,6,1/18/14,4169,358,1,0,0,0,a,a,18620,NA,NA,1,31,2009,"Feb,May,Aug,Nov"
477,1,12/2/13,11799,882,1,1,0,0,a,a,18620,NA,NA,1,31,2009,"Feb,May,Aug,Nov"
1041,1,6/2/14,10090,782,1,1,0,0,a,a,18620,NA,NA,1,31,2009,"Feb,May,Aug,Nov"
196,1,7/1/13,9929,757,1,1,0,0,a,a,18620,NA,NA,1,31,2009,"Feb,May,Aug,Nov"
131,7,3/8/15,0,0,0,0,0,0,a,a,18620,NA,NA,1,31,2009,"Feb,May,Aug,Nov"
809,2,3/4/14,6906,497,1,1,0,0,d,a,18610,11,2002,1,48,2011,"Mar,Jun,Sept,Dec"
1101,5,1/3/14,5116,452,1,0,0,1,d,a,18610,11,2002,1,48,2011,"Mar,Jun,Sept,Dec"
947,1,6/23/14,4873,566,1,0,0,0,d,a,18610,NA,NA,0,NA,NA,
151,7,9/28/14,0,0,0,0,0,0,d,a,18610,11,2002,1,48,2011,"Mar,Jun,Sept,Dec"
563,3,4/29/15,6487,455,1,1,0,0,d,a,18610,11,2002,1,48,2011,"Mar,Jun,Sept,Dec"
958,7,7/19/15,0,0,0,0,0,0,a,a,18540,NA,NA,0,NA,NA,
98,2,6/30/15,11436,1046,1,1,0,0,a,a,18540,NA,NA,0,NA,NA,
657,3,9/3/14,8302,881,1,1,0,0,a,a,18540,NA,NA,0,NA,NA,
709,7,7/19/15,0,0,0,0,0,0,a,c,18370,2,2013,1,14,2011,"Jan,Apr,Jul,Oct"
340,3,11/13/13,7188,889,1,0,0,0,a,c,18370,2,2013,1,14,2011,"Jan,Apr,Jul,Oct"
219,3,9/17/14,10204,985,1,1,0,0,a,c,18370,2,2013,1,14,2011,"Jan,Apr,Jul,Oct"
1080,1,6/3/13,7285,831,1,1,0,0,a,a,18160,NA,NA,0,NA,NA,
125,4,1/30/14,2321,319,1,0,0,0,a,c,18160,NA,NA,0,NA,NA,
135,4,3/12/15,6021,821,1,0,0,0,a,a,18160,NA,NA,0,NA,NA,
539,5,3/14/14,2976,490,1,0,0,0,a,c,18160,NA,NA,0,NA,NA,
298,5,5/16/14,3616,655,1,0,0,0,a,c,18160,NA,NA,0,NA,NA,
16,6,12/13/14,3204,345,1,0,0,0,a,a,18160,NA,NA,0,NA,NA,
116,2,11/4/14,9911,1192,1,1,0,0,a,a,18160,NA,NA,0,NA,NA,
709,7,8/3/14,7090,1179,1,0,0,0,a,c,18160,NA,NA,0,NA,NA,
44,4,6/5/14,7868,1011,1,1,0,0,a,a,18160,NA,NA,0,NA,NA,
949,5,2/6/15,5738,681,1,1,0,1,a,c,18050,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
1112,6,3/30/13,5805,672,1,0,0,0,a,c,18050,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
472,3,2/26/14,5665,922,1,0,0,0,a,c,18050,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
50,2,10/29/13,5825,790,1,0,0,1,a,c,18050,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
280,5,3/14/14,4394,652,1,0,0,0,a,c,18050,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
905,3,6/3/15,9035,1129,1,1,0,0,a,c,18050,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
503,1,9/30/13,8227,1011,1,0,0,0,a,c,18050,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
653,2,3/5/13,6707,558,1,1,0,0,d,c,18020,NA,NA,0,NA,NA,
606,3,6/25/14,6031,540,1,0,0,0,d,c,18020,NA,NA,0,NA,NA,
371,4,2/13/14,5822,464,1,0,0,0,d,c,18010,9,2007,0,NA,NA,
17,2,2/10/15,5968,464,1,0,0,0,d,c,18010,9,2007,0,NA,NA,
90,5,3/22/13,5810,567,1,1,0,0,d,c,18010,9,2014,0,NA,NA,
163,3,5/8/13,5278,602,1,0,0,0,d,c,18010,9,2014,0,NA,NA,
1067,7,7/13/14,0,0,0,0,0,0,d,c,18010,9,2014,0,NA,NA,
303,5,2/13/15,7180,562,1,0,0,0,d,c,18010,9,2007,0,NA,NA,
414,3,7/15/15,8066,619,1,1,0,0,d,a,17930,NA,NA,0,NA,NA,
63,4,5/8/14,8465,694,1,1,0,0,d,a,17930,NA,NA,0,NA,NA,
1037,6,4/20/13,8102,728,1,0,0,0,d,a,17930,NA,NA,0,NA,NA,
515,7,5/31/15,0,0,0,0,0,0,a,a,17650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct"
149,1,8/11/14,6367,667,1,0,0,1,a,a,17650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct"
192,6,1/26/13,2735,268,1,0,0,0,a,a,17650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct"
572,5,11/7/14,8009,804,1,1,0,0,a,a,17650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct"
315,1,1/7/13,7525,833,1,1,0,0,a,a,17570,NA,NA,0,NA,NA,
907,6,5/30/15,5732,652,1,0,0,0,a,a,17570,NA,NA,0,NA,NA,
985,5,8/30/13,8059,1098,1,1,0,0,a,a,17570,NA,NA,0,NA,NA,
406,1,2/9/15,5814,869,1,0,0,0,a,a,17570,NA,NA,0,NA,NA,
805,2,5/13/14,6663,953,1,0,0,0,a,a,17570,NA,NA,0,NA,NA,
132,6,7/25/15,4535,449,1,0,0,0,d,c,17540,6,2012,0,NA,NA,
914,1,5/20/13,0,0,0,0,a,0,d,c,17540,6,2012,0,NA,NA,
148,6,9/27/14,4686,526,1,0,0,0,d,c,17540,6,2012,0,NA,NA,
444,1,8/12/13,7371,764,1,1,0,0,d,c,17540,6,2012,0,NA,NA,
481,3,7/2/14,6587,601,1,1,0,0,d,c,17540,6,2012,0,NA,NA,
505,6,8/16/14,4791,531,1,0,0,0,d,c,17540,6,2012,0,NA,NA,
469,6,12/21/13,8620,802,1,0,0,0,d,c,17540,6,2012,0,NA,NA,
419,7,10/13/13,0,0,0,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec"
232,3,7/31/13,6462,639,1,1,0,1,a,a,17500,4,2001,1,37,2009,"Jan,Apr,Jul,Oct"
1030,6,11/2/13,7713,679,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec"
1085,4,7/2/15,8829,690,1,1,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec"
785,1,4/7/14,4297,507,1,0,0,0,a,a,17500,4,2001,1,37,2009,"Jan,Apr,Jul,Oct"
1018,2,3/12/13,3070,450,1,0,0,0,a,a,17500,4,2001,1,37,2009,"Jan,Apr,Jul,Oct"
168,6,12/28/13,6633,592,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec"
133,2,8/13/13,11818,881,1,1,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec"
969,3,12/3/14,5994,579,1,1,0,0,a,a,17500,4,2001,1,37,2009,"Jan,Apr,Jul,Oct"
578,6,9/28/13,2227,242,1,0,0,0,a,a,17500,4,2001,1,37,2009,"Jan,Apr,Jul,Oct"
821,6,5/23/15,6672,593,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec"
173,1,9/2/13,4392,577,1,0,0,0,a,a,17500,4,2001,1,37,2009,"Jan,Apr,Jul,Oct"
454,1,6/2/14,12804,969,1,1,0,0,d,c,17410,4,2007,1,14,2011,"Jan,Apr,Jul,Oct"
538,7,8/18/13,0,0,0,0,0,0,d,c,17410,4,2007,1,14,2011,"Jan,Apr,Jul,Oct"
496,4,4/30/15,14229,1071,1,1,0,0,d,c,17410,4,2007,1,14,2011,"Jan,Apr,Jul,Oct"
130,3,1/22/14,8588,716,1,1,0,0,d,c,17410,4,2007,1,14,2011,"Jan,Apr,Jul,Oct"
994,6,2/28/15,8106,730,1,0,0,0,d,c,17340,6,2010,1,9,2011,"Feb,May,Aug,Nov"
1005,1,3/11/13,5232,490,1,0,0,0,d,c,17340,6,2010,1,9,2011,"Feb,May,Aug,Nov"
713,2,9/30/14,9613,710,1,1,0,0,d,c,17340,6,2010,1,9,2011,"Feb,May,Aug,Nov"
849,7,5/25/14,0,0,0,0,0,0,d,c,17340,6,2010,1,9,2011,"Feb,May,Aug,Nov"
1052,3,7/17/13,6560,554,1,1,0,1,d,c,17340,6,2010,1,9,2011,"Feb,May,Aug,Nov"
168,7,1/18/15,0,0,0,0,0,0,d,c,17340,6,2010,1,9,2011,"Feb,May,Aug,Nov"
380,2,5/12/15,5189,518,1,0,0,0,d,c,17340,6,2010,1,9,2011,"Feb,May,Aug,Nov"
690,6,4/27/13,6009,550,1,0,0,0,d,a,17290,10,2013,0,NA,NA,
364,4,5/23/13,4758,469,1,0,0,1,d,a,17290,10,2013,0,NA,NA,
357,1,12/2/13,8877,674,1,1,0,0,d,a,17290,10,2013,0,NA,NA,
35,5,3/14/14,4469,461,1,0,0,0,d,a,17290,10,2013,0,NA,NA,
83,2,4/2/13,5629,523,1,0,0,1,d,a,17290,10,2013,0,NA,NA,
821,7,1/6/13,0,0,0,0,a,0,d,a,17290,10,2013,0,NA,NA,
65,5,4/18/14,0,0,0,1,b,1,d,a,17290,10,2013,0,NA,NA,
562,5,6/26/15,5211,501,1,0,0,0,d,a,17290,10,2013,0,NA,NA,
801,5,11/29/13,6338,561,1,0,0,0,d,a,17290,10,2013,0,NA,NA,
877,2,9/16/14,8746,737,1,1,0,0,d,a,17280,10,2009,1,18,2011,"Feb,May,Aug,Nov"
743,4,1/2/14,7592,737,1,0,0,1,d,a,17280,10,2009,1,18,2011,"Feb,May,Aug,Nov"
443,5,9/12/14,6062,619,1,0,0,0,d,a,17280,10,2009,1,18,2011,"Feb,May,Aug,Nov"
244,6,1/10/15,4419,467,1,0,0,0,d,c,17110,11,2005,0,NA,NA,
78,2,1/20/15,5089,413,1,0,0,0,d,a,17110,3,2007,1,5,2010,"Jan,Apr,Jul,Oct"
328,6,2/7/15,5402,427,1,0,0,0,d,a,17110,3,2007,1,5,2010,"Jan,Apr,Jul,Oct"
41,7,5/31/15,0,0,0,0,0,0,d,a,17110,3,2007,1,5,2010,"Jan,Apr,Jul,Oct"
743,7,12/8/13,0,0,0,0,0,0,d,a,17110,3,2007,1,5,2010,"Jan,Apr,Jul,Oct"
513,1,10/7/13,8689,733,1,1,0,0,d,c,17110,11,2005,0,NA,NA,
1054,4,6/5/14,6405,619,1,1,0,0,d,c,17110,11,2005,0,NA,NA,
682,4,4/10/14,4172,387,1,0,0,0,d,a,17080,7,2012,1,31,2013,"Jan,Apr,Jul,Oct"
50,7,9/22/13,0,0,0,0,0,0,d,a,17080,7,2012,1,31,2013,"Jan,Apr,Jul,Oct"
856,3,5/6/15,8218,748,1,1,0,0,a,a,16990,4,2004,0,NA,NA,
400,2,11/11/14,9833,933,1,1,0,0,a,a,16990,4,2004,0,NA,NA,
571,6,2/1/14,4575,417,1,0,0,0,d,c,16970,NA,NA,1,5,2013,"Feb,May,Aug,Nov"
778,1,1/27/14,3671,336,1,0,0,0,d,c,16970,NA,NA,1,5,2013,"Feb,May,Aug,Nov"
855,7,8/31/14,0,0,0,0,0,0,d,c,16970,NA,NA,1,5,2013,"Feb,May,Aug,Nov"
800,3,8/14/13,10826,1252,1,1,0,1,a,a,16760,9,2011,0,NA,NA,
17,3,6/19/13,8811,1071,1,1,0,0,a,a,16760,9,2011,0,NA,NA,
219,3,2/20/13,10200,1135,1,1,0,0,a,a,16760,9,2011,0,NA,NA,
907,5,4/18/14,0,0,0,1,b,1,a,a,16690,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
109,1,4/15/13,4792,611,1,0,0,0,a,a,16690,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
291,1,7/28/14,7898,708,1,1,0,1,a,a,16690,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
946,4,12/11/14,6077,619,1,0,0,0,a,a,16690,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
708,5,4/10/15,7267,645,1,0,0,1,a,a,16680,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
1024,7,2/9/14,0,0,0,0,0,0,a,a,16680,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
726,1,10/7/13,13501,930,1,1,0,0,a,a,16680,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
608,7,5/24/15,0,0,0,0,0,0,a,a,16680,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
337,2,6/25/13,7089,658,1,0,0,0,a,a,16680,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
289,7,2/2/14,0,0,0,0,0,0,a,a,16680,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
693,3,5/15/13,7380,728,1,1,0,0,a,c,16570,NA,NA,0,NA,NA,
604,7,1/18/15,0,0,0,0,0,0,a,a,16490,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
704,3,2/25/15,6998,759,1,0,0,0,a,c,16490,NA,NA,0,NA,NA,
105,6,1/5/13,7517,714,1,0,0,0,a,c,16490,NA,NA,0,NA,NA,
75,1,4/21/14,0,0,0,0,b,1,a,a,16490,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
404,4,11/20/14,8607,813,1,0,0,0,a,c,16490,NA,NA,0,NA,NA,
70,6,11/9/13,7816,686,1,0,0,0,a,a,16490,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
943,2,1/20/15,7985,706,1,0,0,0,a,a,16490,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
401,7,5/17/15,0,0,0,0,0,0,a,a,16490,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
674,6,9/28/13,8496,809,1,0,0,0,a,c,16490,NA,NA,0,NA,NA,
443,3,3/26/14,5724,571,1,0,0,0,d,c,16420,NA,NA,0,NA,NA,
938,4,4/30/15,14316,1054,1,1,0,0,d,c,16420,NA,NA,0,NA,NA,
413,1,6/2/14,12992,987,1,1,0,0,d,c,16420,NA,NA,0,NA,NA,
1038,7,4/5/15,0,0,0,0,0,1,d,c,16420,NA,NA,0,NA,NA,
1107,6,8/17/13,7620,709,1,0,0,0,d,c,16420,NA,NA,0,NA,NA,
278,2,10/7/14,9642,763,1,1,0,0,d,c,16420,NA,NA,0,NA,NA,
21,6,4/19/14,6930,607,1,0,0,0,d,c,16350,7,2005,1,31,2013,"Jan,Apr,Jul,Oct"
973,5,5/22/15,5964,475,1,1,0,0,d,c,16350,7,2005,1,31,2013,"Jan,Apr,Jul,Oct"
251,5,7/5/13,5663,477,1,1,0,0,d,c,16350,7,2005,1,31,2013,"Jan,Apr,Jul,Oct"
314,4,6/11/15,4148,329,1,0,0,0,d,c,16350,7,2005,1,31,2013,"Jan,Apr,Jul,Oct"
574,5,7/19/13,6253,523,1,1,0,0,d,c,16350,7,2005,1,31,2013,"Jan,Apr,Jul,Oct"
323,6,10/5/13,3509,365,1,0,0,0,a,a,16240,10,2000,1,18,2011,"Feb,May,Aug,Nov"
856,4,3/6/14,7630,677,1,1,0,0,a,a,16240,10,2000,1,18,2011,"Feb,May,Aug,Nov"
475,3,5/27/15,5940,581,1,0,0,0,a,a,16240,10,2000,1,18,2011,"Feb,May,Aug,Nov"
371,4,7/23/15,3967,453,1,0,0,1,a,a,16240,10,2000,1,18,2011,"Feb,May,Aug,Nov"
477,7,11/3/13,0,0,0,0,0,0,a,c,16210,11,2010,0,NA,NA,
458,1,5/13/13,7005,646,1,1,0,0,a,c,16210,11,2010,0,NA,NA,
749,1,4/6/15,0,0,0,0,b,1,a,c,16210,11,2010,0,NA,NA,
81,2,6/11/13,4742,522,1,0,0,0,a,c,16210,11,2010,0,NA,NA,
688,3,1/8/14,5636,559,1,1,0,0,a,c,16210,11,2010,0,NA,NA,
292,3,9/3/14,6636,627,1,1,0,0,a,c,16210,11,2010,0,NA,NA,
274,7,5/24/15,0,0,0,0,0,0,a,a,16180,7,2003,1,14,2011,"Jan,Apr,Jul,Oct"
929,3,5/29/13,7422,705,1,1,0,0,a,a,16180,7,2003,1,14,2011,"Jan,Apr,Jul,Oct"
917,7,7/26/15,0,0,0,0,0,0,a,a,16180,7,2003,1,14,2011,"Jan,Apr,Jul,Oct"
549,6,1/11/14,3532,354,1,0,0,0,a,a,16180,7,2003,1,14,2011,"Jan,Apr,Jul,Oct"
738,5,5/10/13,13777,1045,1,0,0,0,d,c,15770,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
998,1,1/28/13,9434,771,1,0,0,0,d,c,15770,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
763,4,5/1/14,0,0,0,1,a,0,d,c,15770,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
498,3,2/20/13,5946,646,1,1,0,0,d,c,15720,3,2010,0,NA,NA,
987,1,12/30/13,8104,874,1,0,0,1,d,c,15720,3,2010,0,NA,NA,
355,2,4/7/15,5814,676,1,0,0,1,d,c,15720,3,2010,0,NA,NA,
1078,5,7/18/14,7097,732,1,1,0,1,d,c,15720,3,2010,0,NA,NA,
420,7,1/18/15,0,0,0,0,0,0,d,c,15720,3,2010,0,NA,NA,
361,4,1/15/15,6087,637,1,1,0,0,d,c,15720,3,2010,0,NA,NA,
825,7,6/7/15,0,0,0,0,0,0,d,c,15720,3,2010,0,NA,NA,
164,1,9/9/13,13894,997,1,1,0,0,a,c,15710,2,2013,1,37,2009,"Jan,Apr,Jul,Oct"
723,2,12/31/13,3608,310,1,0,0,1,a,c,15710,2,2013,1,37,2009,"Jan,Apr,Jul,Oct"
931,5,7/25/14,7509,652,1,0,0,1,a,c,15710,2,2013,1,37,2009,"Jan,Apr,Jul,Oct"
883,5,2/8/13,9303,884,1,1,0,0,a,a,15700,NA,NA,1,13,2010,"Jan,Apr,Jul,Oct"
403,7,2/23/14,0,0,0,0,0,0,a,a,15700,NA,NA,1,13,2010,"Jan,Apr,Jul,Oct"
862,3,5/1/13,0,0,0,1,a,0,a,a,15700,NA,NA,1,13,2010,"Jan,Apr,Jul,Oct"
793,6,5/3/14,5248,539,1,0,0,0,a,a,15700,NA,NA,1,13,2010,"Jan,Apr,Jul,Oct"
410,7,7/12/15,0,0,0,0,0,0,a,a,15700,NA,NA,1,13,2010,"Jan,Apr,Jul,Oct"
1044,5,1/3/14,6891,762,1,0,0,1,a,a,15700,NA,NA,1,13,2010,"Jan,Apr,Jul,Oct"
691,1,1/28/13,6406,704,1,0,0,0,a,a,15700,NA,NA,1,13,2010,"Jan,Apr,Jul,Oct"
1035,5,4/26/13,7532,738,1,1,0,0,d,c,15490,NA,NA,0,NA,NA,
116,4,3/21/13,7309,732,1,1,0,0,d,c,15490,NA,NA,0,NA,NA,
845,2,4/1/14,7577,689,1,1,0,0,d,c,15490,NA,NA,0,NA,NA,
812,5,6/6/14,7002,735,1,1,0,0,d,c,15490,NA,NA,0,NA,NA,
1049,5,2/7/14,6194,628,1,1,0,0,a,a,15430,11,2012,1,18,2011,"Feb,May,Aug,Nov"
72,1,4/8/13,8753,881,1,1,0,0,a,a,15430,11,2012,1,18,2011,"Feb,May,Aug,Nov"
520,4,6/12/14,5638,680,1,0,0,0,a,a,15430,11,2012,1,18,2011,"Feb,May,Aug,Nov"
581,4,2/28/13,6055,702,1,0,0,0,a,a,15430,11,2012,1,18,2011,"Feb,May,Aug,Nov"
633,1,4/20/15,9339,822,1,0,0,0,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
860,7,8/18/13,0,0,0,0,0,0,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
659,5,8/9/13,9111,796,1,0,0,1,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
294,2,7/2/13,14715,1040,1,1,0,0,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
182,1,9/29/14,21635,1352,1,1,0,0,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
1100,7,11/10/13,0,0,0,0,0,0,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
413,3,4/23/14,8639,734,1,0,0,1,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
831,4,10/30/14,12504,1118,1,0,0,0,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
468,1,1/20/14,24149,1429,1,1,0,0,d,c,15340,4,2015,1,39,2009,"Jan,Apr,Jul,Oct"
280,6,3/16/13,6223,684,1,0,0,0,a,c,15320,3,2011,1,14,2013,"Feb,May,Aug,Nov"
301,2,11/4/14,8468,698,1,1,0,0,a,c,15320,3,2011,1,14,2013,"Feb,May,Aug,Nov"
447,1,9/8/14,5798,703,1,0,0,0,a,c,15320,3,2011,1,14,2013,"Feb,May,Aug,Nov"
419,5,10/25/13,7667,850,1,1,0,1,a,a,15270,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
119,3,9/25/13,9237,975,1,1,0,0,a,a,15270,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
181,5,9/19/14,9057,970,1,1,0,0,a,a,15270,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
1113,7,5/24/15,0,0,0,0,0,0,d,c,15170,NA,NA,1,5,2013,"Feb,May,Aug,Nov"
625,5,8/1/14,8322,684,1,1,0,1,d,c,15170,NA,NA,1,5,2013,"Feb,May,Aug,Nov"
730,1,1/7/13,7091,617,1,1,0,0,d,c,15170,NA,NA,1,5,2013,"Feb,May,Aug,Nov"
780,1,11/4/13,6422,493,1,1,0,0,d,c,15140,12,2006,1,1,2012,"Jan,Apr,Jul,Oct"
224,2,4/14/15,12102,788,1,1,0,0,d,c,15140,2,2002,1,37,2009,"Jan,Apr,Jul,Oct"
964,1,9/8/14,4356,433,1,0,0,0,d,c,15140,12,2006,1,1,2012,"Jan,Apr,Jul,Oct"
1108,2,1/29/13,5440,470,1,0,0,0,d,c,15140,2,2002,1,37,2009,"Jan,Apr,Jul,Oct"
994,3,6/5/13,4700,399,1,1,0,0,d,c,15140,12,2006,1,1,2012,"Jan,Apr,Jul,Oct"
507,4,2/12/15,4241,408,1,0,0,0,d,c,15140,12,2006,1,1,2012,"Jan,Apr,Jul,Oct"
794,5,3/21/14,9599,700,1,1,0,0,d,c,15140,2,2002,1,37,2009,"Jan,Apr,Jul,Oct"
176,3,10/8/14,11009,756,1,1,0,0,d,c,15140,2,2002,1,37,2009,"Jan,Apr,Jul,Oct"
1012,7,3/30/14,0,0,0,0,0,0,d,c,15140,2,2002,1,37,2009,"Jan,Apr,Jul,Oct"
673,7,4/27/14,0,0,0,0,0,0,a,c,15050,9,2008,0,NA,NA,
1025,6,10/26/13,3168,322,1,0,0,0,a,c,15050,9,2008,0,NA,NA,
